title	incidentstatusid
京选 法国KJ轻奢高档品牌2021新款方格情侣睡衣女夏季冰丝短袖短裤夏天丝男士套装家居服秋冬舒适 白色方格-短袖短裤 XXXL男+M女	15
凯旋服装店2022新款男士时尚天丝棉T恤打底衫上衣法黛姗 I13-兰色 180/2XL码【建议体重160-180斤】	15
京选推荐 法国KJ品牌内衣情侣睡衣女秋冬季性感吊带睡裙睡袍秋冬天丝短袖家居服轻奢舒适 女D208短袖男D508松石绿 两套价 女L+男XL	15
情侣睡衣女夏季冰丝短袖薄款2021年新款男士春夏天丝绸家居服套装YJ 纯维蜜灰蓝短 女XXL码【建议135-150斤】	15
皮尔卡丹男装t恤2022夏季高档男士天丝棉短袖T恤男中年拉链领t恤衫 浅绿 175码/XL【建议体重140-155斤】	15
恒源祥轻奢高档家纺夏季水洗冰丝四件套冰丝丝绸贡缎被套床单床笠被子三件 雪青-睡衣 1.2m床笠150X200cm被套枕套一只【床笠款	15
Tencel Irregular Puff Sleeve Dress Fake Two Pieces	15
猫人家纺 60s天丝水洗真丝四件套蕾丝刺绣床裙款春夏冰丝天丝欧美式简约宫廷风床单被套床裙四件套 贵族-粉玉 1.5m床裙款四件套【适合200*230cm被芯】	15
마리엔느 그림꽃 텐셀 스몰삼각 스카프	15
莫山山 睡衣女秋季冰丝薄款提花格子长袖开衫韩版高贵简约风睡衣女士大码春秋天丝绸家居服两件套装可外穿 白色 M	15
情侣睡衣冰丝情侣睡衣女夏季冰丝短袖薄款2022年新款男士春夏天丝绸家居服套装 寸云 QYYP204 女XL+男L	15
浪莎品牌内衣【特价捡漏】男士睡衣夏季短袖短裤冰丝薄款2022新款春天丝绸情侣家居服套装简约休闲风 CY704#男 女款XXL码(下单运费险)	15
情侣睡衣冰丝情侣睡衣女夏季冰丝短袖薄款2022年新款男士春夏天丝绸家居服套装 寸云 241-5银色 女XL+男XXL	15
情侣睡衣女夏季冰丝短袖薄款2021年新款男士春夏天丝绸家居服套装YJ5 耳机皮丘银灰 男XL码【建议120-140斤】	15
KJ品牌内衣 冰丝睡衣男士夏季短袖薄款春夏天丝绸家居服套装2022年新款可外穿 【冰丝】S1902男 L	15
【舒适质感】南极人儿童莫代尔秋衣秋裤小孩天丝兰精莫代尔儿童内衣套装大童男家居服秋衣裤小学生女孩线衣薄 套装：蓝校车039 120码参考身高105cm左右	15
猫人秋衣秋裤男 新品内衣男薄款保暖内衣男士内衣套装 加大码天丝莫代尔纯色秋冬打底穿礼盒装 男 镍灰 圆领 XXXL	15
浪莎 【品牌内衣】情侣睡衣女夏季冰丝短袖薄款2022年新款男士春夏天丝绸家居服套装 JS8010 女XXL+男XXXL	15
猫人（MiiOW）睡衣女冰丝韩版短袖短裤天丝绸开衫翻领睡衣学生女人性感套装家居服 9331款 L	15
情侣睡衣冰丝情侣睡衣女夏季冰丝短袖薄款2022男士春夏天丝绸家居服套装 241-4男蓝女粉 女L+男L	15
情侣睡衣女夏季冰丝短袖薄款2021年新款男士春夏天丝绸家居服套装YJ 红仙鹤情侣丝 女XXL码【建议135-150斤】	15
3号堡罗男士短袖t恤圆领天丝棉2021夏季新款烫钻体恤男半截袖时尚潮流T恤衫男潮牌 687黄色 XL120-140斤左右人穿	15
JEEP吉普天丝短袖翻领T恤男士夏季商务休闲免烫透气舒适宽松大码半袖POLO体恤衫 红色 XXL	15
姿媪 休闲裤女2022开叉冰丝牛仔裤女夏季薄款高腰垂感宽松直筒天丝拖地阔腿夏天裤子 天丝开叉-常规款浅复古 S 适合80-90斤	15
情侣睡衣女夏季冰丝短袖薄款2021年新款男士春夏天丝绸家居服套装YJ5 星河星空蓝男套+女裙 女4XL码【建议170-185斤】	15
Lucazer冰丝滑料中年爸爸男短袖T恤双丝光棉大码半袖 黑色 双丝光[57%天丝] 4XL 建议195斤以内	15
法国KJ品牌情侣睡衣女秋季冰丝短袖薄款2022年新款男士春秋天丝绸家居服套装 241-5银色 女XXL+男XXXL	15
新品小黑托昵儿童秋衣裤女童纯棉莱卡内衣套装家居服薄棉毛衫无骨 9796微笑小苹果 天丝莱卡74.6%棉 90(建议身高85cm左右)	15
JEEP/吉普【特价捡漏】打底T恤男短袖中领冰丝半高领体恤男圆领上衣修身天丝半袖打底衫高档男装 灰蓝色 2XL	15
羽虹阁年轻奢睡衣男士长袖丝绸冰丝家居服款秋天丝绸缎套装高端 A911531藏蓝 170(L)：建议穿着体重120斤-140斤	15
情侣睡衣女夏季冰丝短袖薄款2021年新款男士春夏天丝绸家居服套装YJ 蛋糕七仔蓝 女XL码【建议115-135斤】	15
恒源祥轻奢高档家纺夏季水洗冰丝四件套冰丝丝绸贡缎被套床单床笠被子三件 大红-睡衣 2m床【适合200X230cm被芯】四件套	15
情侣睡衣女夏季冰丝短袖薄款2021年新款男士春夏天丝绸家居服套装YJ5 耳机皮丘黑 女4XL码【建议170-185斤】	15
情侣睡衣冰丝情侣睡衣女夏季冰丝短袖薄款2022男士春夏天丝绸家居服套装 MQE1517 女M+男XL	15
南极人家纺 美容床罩套四件套贵妃段天丝床裙式床套简约纯色按摩推拿床套高档美容院专用床上用品夏季套装 伊丽米黄 方头 190-80cm四件套【含被芯】	15
春秋季睡衣长袖长裤男士薄款冰丝夏天丝绸缎休闲加肥加大码春秋家居服中老年套 6609 M(85-115斤适合)	15
霁月 睡衣女士天丝绸冰丝长袖家居服款仿大码套装春秋季夏季春秋季XS 黑色-格子套装 3XL145-155斤	15
南极人高端冰丝运动套装男士短袖运动短裤宽松透气新款潮牌运动跑步健身衣服青年夏季速干t恤衫男 2069灰色套装(灰色上衣+灰色长裤) 4XL	15
睡衣女夏天套韩国女人味睡衣冰丝棉薄款套春秋家居服套装 2091粉色 口袋 全棉 L	15
新品小黑托昵儿童秋衣裤女童纯棉莱卡内衣套装家居服薄棉毛衫无骨 9795复古小碎花 天丝莱卡74.6%棉 90(建议身高85cm左右)	15
NAELK 轻奢原创潮牌短袖t恤男2021夏季欧洲站天丝棉ins个性格子印花圆领套头半袖T恤男 2028 白色 L	15
皮尔卡丹男装春季高档男士天丝棉长袖t恤中年含桑蚕丝翻领拉链卫衣 【01款】浅蓝 175码/XL【建议体重130-145斤】	15
情侣睡衣女夏季冰丝短袖薄款2021年新款男士春夏天丝绸家居服套装YJ 雾蓝仙鹤情侣丝 女4XL码【建议170-185斤】	15
情侣睡衣女夏季冰丝短袖薄款2021年新款男士春夏天丝绸家居服套装YJ5 雾蓝仙鹤情侣丝 男L码【建议100-120斤】	15
凯旋服装店2022新款男士时尚天丝棉T恤打底衫上衣法黛姗 红色 T70- 180/2XL码【建议体重160-180斤】	15
恒源祥短袖t恤男夏季圆领含桑蚕丝半袖衫男士薄款修身天丝纯色体恤衫男夏季新款上衣男 雀兰 165/S	15
텐셀 캡내장 롱수유나시 수유슬립 이너원피스 끈조절 04003 - SSG.COM	15
法国KJ品牌冰丝睡衣男士夏季短袖薄款春夏天丝绸家居服套装2022年新款可外穿 【冰丝】S1205男 3XL	15
Mirza Mirror法国夏季男士冰丝薄款睡衣男短袖大码休闲家居服男韩版套装春夏天丝绸 短袖901卡通猫男 185(XXXL)	15
京选 法国KJ轻奢高档品牌2021新款方格情侣睡衣女夏季冰丝短袖短裤夏天丝男士套装家居服秋冬舒适 宽条香槟-短袖长裤 XXXL男+M女	15
恒源·祥品牌 短袖睡衣男夏季男士冰丝薄款睡衣男短袖大码休闲家居服男韩版套装春夏天丝绸 短袖L2508月亮蓝灰色男 175(XL码)：建议穿着体重135-160斤	15
松山棉店 2022春夏新款睡衣男舒爽兰精天丝柔顺家居服 V领-松木茶 L	15
曦健天丝牛仔裤女薄款休闲裤夏季女柔软舒适新品2022年新款小个子宽松开叉显瘦垂感直筒松紧腰夏天必备 浅蓝色加长款 L【建议110-125斤左右】	15
甄选京选 法国KJ轻奢高档品牌性感蕾丝吊带睡裙装秋季薄款诱惑夏天丝睡衣女秋冬舒适 灰色 睡袍睡裙两件套 XL【建议130-145斤穿】	15
浪莎（LangSha）官方情侣睡衣女夏季冰丝薄款2022年新款卡通男士春夏天丝绸家居服套装 CY705# 女XXL+男L	15
夫妻睡衣 情侣睡衣女夏季冰丝短袖薄款2022年新款男士春夏天丝绸家居服套装 蒲恋内衣 MQE1517 女XXL+男XL	15
南极人大牌真丝触感情侣睡衣女2022年新款短袖薄款夏季冰丝男士春夏天丝绸家居服套装 (SDX)冰丝 男纯色蓝色+女纯色灰色 女XXL+男XXXL	15
浪莎（LangSha）官方情侣睡衣女夏季冰丝薄款2022年新款卡通男士春夏天丝绸家居服套装 CY701# 码数自搭	15
OVMATTU明星款潮牌新款睡裙性感睡衣女夏天丝吊带带胸垫家居服 90裙黑色 L	15
AVGFIF 2022新款抖音同款2022新款抖音同款NYKBOOS珈澜服饰时尚男士天丝长袖T恤 桔红 165/M码【建议体重120斤以下】	15
法国KJ高端奢华睡衣男冰丝夏季薄款短袖短裤夏天丝大码丝家居服套装秋冬舒适 黑色纯色 XL	15
京选推荐 法国KJ品牌内衣重磅来袭情侣睡衣女秋冬季短袖薄款2021年新款春秋冬天丝家居服套装轻奢舒适 17长颈鹿 男XL+女XL	15
夫妻睡衣 情侣睡衣女夏季冰丝短袖薄款2022年新款男士春夏天丝绸家居服套装 蒲恋内衣 XMD2243 女XL+男XL	15
京选 法国KJ轻奢高档品牌2021新款方格情侣睡衣女夏季冰丝短袖短裤夏天丝男士套装家居服秋冬舒适 黑色方格-长袖长裤 XL男+XL女	15
【新款】浪莎【亲肤柔软】男士春秋冬季长袖冰丝真丝触感潮汕揭阳睡衣套装中国风男长袖秋冬天丝绸大码透自营 乱花仙鹤男-酒红 L	15
Mirza Mirror法国夏季男士冰丝薄款睡衣男短袖大码休闲家居服男韩版套装春夏天丝绸 069香槟色短袖男 175(XL)	15
法国KJ女生睡衣秋冬季连衣裙绸缎女睡裙薄款真丝雪纺短袖蕾丝秋冬绸裙子 轻奢名牌高端专柜款-973砖红 轻奢名牌高端专柜款-XXXL(135-150斤)	15
猫人情侣睡衣女夏季冰丝短袖薄款2021年新款男士春夏天丝绸家居服套装 官方旗舰：241-9烟灰色 官方旗舰：女XL+男XL	15
法国KJ品牌冰丝睡衣男夏季薄款短袖短裤春夏天丝绸男款家居服2022年新款 SDX-1024#男款 XXL	15
KONRRZ香港潮牌2022夏季新款 简约天丝棉短袖T恤时尚修身圆领男刺绣 黑色 5XL	15
℘法国KJ 高档名牌内衣官方店冰丝睡衣男士夏季短袖薄款春夏天丝绸家居服套装2022年新款可外穿 102(藏青短长) XXL	15
情侣睡衣女夏季冰丝短袖薄款2021年新款男士春夏天丝绸家居服套装YJ5 纯维蜜男蓝+女灰蓝 女M码【建议75-100斤】	15
法国KJ品牌情侣睡衣女夏季冰丝短袖薄款2022年新款男士春夏天丝绸家居服套装 XMD2250 女L+男XXL	15
浪莎 【品牌内衣】情侣睡衣女夏季冰丝短袖薄款2022年新款男士春夏天丝绸家居服套装 241-2香槟色 女M+男L	15
曹范@2022仿真丝冰爽冰丝滑料中年爸爸男短袖T恤双丝光棉大码半袖 卡其色 0领[57%天丝] M 建议120斤以内	15
法国KJ品牌情侣睡衣女秋季冰丝短袖薄款2022年新款男士春秋天丝绸家居服套装 241-5银色 女XXL+男L	15
依蔻兰蒂京选好物无尺码情侣睡衣男天丝绸短袖国风脸谱京剧可外穿家居服 双长-8706蓝色 L	15
浪莎 【品牌内衣】情侣睡衣女夏季冰丝短袖薄款2022年新款男士春夏天丝绸家居服套装 QYYP206 女XXL+男XL	15
恒源祥轻奢高档家纺夏季水洗冰丝四件套冰丝丝绸贡缎被套床单床笠被子三件 水蓝-睡衣 1.5m床【适合150X200cm被芯】四件套	15
浩琪曼睡衣女2022年新款冰丝长袖两件套春秋薄款宽松大码夏天丝家居服 【869#黑色D字母】小香风开衫 2XL码【125-138斤】	15
KJ品牌内衣 情侣睡衣女夏季冰丝短袖薄款2022年新款男士春夏天丝绸家居服套装 QYYP3009 女M+男L	15
情侣睡衣冰丝情侣睡衣女夏季冰丝短袖薄款2022男士春夏天丝绸家居服套装 JX29099 女XXL+男XL	15
佩依带 千川服装BOOSTORIEA 2022新款时尚男士天丝棉短袖T恤 黑色 180/2XL【建议体重145-160斤】	15
情侣睡衣女夏季冰丝短袖薄款2021年新款男士春夏天丝绸家居服套装YJ5 纯维蜜绿色短 男XXL码【建议140-160斤】	15
南极人高端品牌睡衣女春秋款纯棉长袖天丝棉麻大码薄款休闲两件套女士居服套装 DRY-A2403柔沙粉 175(XXL)建议体重140-160斤	15
袋鼠短袖T恤男春夏季新款定位印花男士青年时尚潮流欧版圆领T恤天丝玉蚕丝短袖上衣 蓝色 4XL	15
绣花猫女孩男童夏季打底裤子纯短防蚊走光中小学生发育期春秋长款袖无痕内衣外穿棉儿童天丝阔腿 深蓝+深蓝 150cm	15
情侣睡衣女夏季冰丝短袖薄款2021年新款男士春夏天丝绸家居服套装YJ 蛋糕七仔蓝 女M码【建议75-100斤】	15
Women's capris UNMUN Tencel Denim Wide Leg Pants Women's Capris Summer Thin Casual Loose Pants Skirt High Waist 67cm Pants Straight Sleeve	15
恒源祥轻奢高档家纺婚庆四件套水洗冰丝床上用品春夏冰丝床单被套床裙4件套结婚大红 骑士-流金粉 1.8米床四件套【被套200X230床裙180X2	15
Mirza Mirror法国夏季男士冰丝薄款睡衣男短袖大码休闲家居服男韩版套装春夏天丝绸 069酒红色短袖男 175(XL)	15
酷男巷天丝弹力薄款直筒牛仔裤男夏季修身2022年新款青年抽绳商务休闲裤男士冰丝裤子潮流男裤 385深灰色+深灰色夏款（两条装） 收藏加购	15
法国KJ品牌情侣睡衣女秋季冰丝短袖薄款2022年新款男士春秋天丝绸家居服套装 241-10咖啡色 女L+男XL	15
小狗比格 婴儿内衣套装薄款夏季儿童空调服宝宝天丝睡衣1-3-5岁 蓝色-大码段 80cm适合12-18个月	15
凯旋服装店NYKBOOS【】2022新款男士春秋时尚天丝棉圆领T恤男法黛姗 红色 185/3XL码【建议体重180-195斤】	15
VGHM轻奢品牌中青年男士t恤男夏新款欧洲站天丝棉上衣男个性动物刺绣短袖T恤男韩版修身气质打底衫男b 2029白色 L	15
MEN·ANG时尚大牌女士冰丝睡衣女2022年夏季莫代尔薄款短袖长裤夏天冰丝家居服春夏季天丝俩件套装 MTZ8808 XLL	15
夫妻睡衣 情侣睡衣女夏季冰丝短袖薄款2022年新款男士春夏天丝绸家居服套装 蒲恋内衣 XMD2245 女XXL+男XL	15
老爷车轻奢品牌男装 T恤男 长袖男士高端春季新款男士时尚商务天丝长袖T恤男 浅蓝 L	15
Women's New Dress Temperament Famous Brand2024White Exquisite High-End Skirt Summer Slimming Tencel Mid-Length	15
浪莎 【诱惑友】法式优雅三角杯天丝莫代尔丝滑绸缎柔软肤蕾丝内衣文胸内裤套装大牌品质 白色内裤 L码	15
【舒适百搭】南极人敲美！前后领蕾丝长袖上衣打底秋衣女士家居天丝棉保暖内衣单件 石榴红 均码	15
欧洲站轻奢酷·奇双G高端小蜜蜂2022夏季天丝棉短袖T恤男士潮牌个性冰丝高端印花圆领半袖古···馳 T2122 黑色 2XL	15
恒源祥轻奢高档家纺夏季水洗冰丝四件套冰丝丝绸贡缎被套床单床笠被子三件 湖蓝红-睡衣 1.8m床笠200X230cm被套枕套一对【床笠款	15
【冰爽天丝】九牧王男装短袖t恤男2022夏季新款polo领含冰丝凉感舒适上衣男 TT2BV20959+浅卡其+时尚版 185/104A	15
NRKM【轻奢男装品牌】高端品质中青年t恤男夏季新款天丝圆领短袖体恤男轻薄透气针织半袖上衣男B22 白色 3XL	15
京选推荐 法国KJ品牌内衣重磅来袭情侣睡衣女秋冬季短袖薄款2021年新款春秋冬天丝家居服套装轻奢舒适 1068 男L+女XL	15
曹范@2022仿真丝冰爽冰丝滑料中年爸爸男短袖T恤双丝光棉大码半袖 钻蓝 O双丝光[57%天丝] 2XL 建议165斤以内	15
TANGY/天意2021年夏季新品商场同款天丝混纺菱格圆领针织T恤 7310 XXL	15
2024Women's Loose Wide-Leg Summer High Waist Thin Denim Elastic Waist New Cropped Shorts Tencel Ice Silk	15
【舒适质感】南极人儿童莫代尔秋衣秋裤小孩天丝兰精莫代尔儿童内衣套装大童男家居服秋衣裤小学生女孩线衣薄 套装：樱粉独角兽020 局印 130码参考身高115cm左右	15
恒源祥集团彩羊冰丝短袖T恤女夏季高端天丝上衣半袖体恤条纹针织衫2022年夏季品牌新款女装 黑色 M	15
【舒适质感】南极人儿童莫代尔秋衣秋裤小孩天丝兰精莫代尔儿童内衣套装大童男家居服秋衣裤小学生女孩线衣薄 套装：白骑士恐龙021 100码参考身高90cm左右	15
法国KJ品牌冰丝睡衣男夏季薄款短袖短裤春夏天丝绸男款家居服2022年新款 蓝色 XMD-2250#男款 L	15
霁月 睡衣女士天丝绸冰丝长袖家居服款仿大码套装春秋季夏季春秋季XS 银色套装 L95-115斤	15
【来图印制/可开票】夏季企业活动工作服短袖汽车美容T恤定制洗车店维修厂男速干翻领T恤印logo 速干款-天丝棉-果绿 M 短袖	15
猫人（MiiOW）情侣睡袍春秋季男士丝绸睡衣女天丝质和服睡裙吊带冰丝两件套 仙鹤duan款配吊带-瓜红 XXXL	15
恒源祥轻奢高档家纺夏季水洗冰丝四件套冰丝丝绸贡缎被套床单床笠被子三件 湖蓝红-睡衣 1.5m床【适合200X230cm被芯】四件套	15
南极人高端品牌纯棉睡衣女2022年夏季薄款时尚春秋春季长袖天丝棉麻居服女 2403柔砂粉 L：建议-120斤	15
春秋季睡衣长袖长裤男士薄款冰丝夏天丝绸缎休闲加肥加大码春秋家居服中老年套 6602 XL(135-155斤适合)	15
睡衣男春夏短袖男士睡衣夏季短袖短裤冰丝薄款2021新款春夏天丝绸情侣家居服套装 蒲恋内衣 CY706#男 男款XL码(下单运费险)	15
